"id"	"mz_ratio"	"intensity"
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	137.096054	288.254913
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	141.069626	191.106796
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	143.086258	379.513397
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	145.10199	732.221497
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	147.116684	578.411621
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	154.076553	161.429794
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	156.09465	222.621399
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	157.09967	494.244598
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	159.08107	286.082306
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	159.115829	244.290298
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	161.096939	460.534698
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	163.074524	475.483185
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	171.080597	237.440094
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	171.116425	1078.412964
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	173.096161	442.721008
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	175.111145	1241.687988
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	177.09343	154.412796
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	179.083466	193.240005
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	181.063202	241.112
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	181.100418	428.959015
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	183.116821	594.772217
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	185.132553	166.004196
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	187.115891	397.8479
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	189.12767	1609.633057
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	191.084946	164.454498
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	192.09404	188.003601
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	193.100647	235.075806
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	194.109039	354.320099
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	195.118164	1080.188965
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	197.132233	968.989075
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	199.111862	424.900513
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	201.128159	197.254501
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	205.122223	533.592773
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	207.116653	1168.932983
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	209.063751	163.530899
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	209.132965	2574.045898
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	211.111877	156.420197
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	211.149887	429.746307
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	213.093384	181.951599
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	213.127167	424.000397
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	219.115738	418.179993
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	221.133102	248.2845
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	223.111725	149.403397
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	223.147797	652.000916
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	225.126663	894.130371
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	225.16571	291.115601
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	227.143051	406.502502
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	235.149979	462.074585
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	236.157227	361.076904
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	237.127777	1868.510986
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	237.163589	1573.347046
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	239.142853	263.369385
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	239.177994	653.673889
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	241.121643	262.032715
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	241.158905	560.455078
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	246.141586	243.699295
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	249.164856	2569.610107
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	251.180222	2736.302002
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	253.16153	147.716293
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	255.139236	278.125
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	255.174362	1161.161011
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	261.163666	879.752625
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	267.174683	2611.778076
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	269.190582	735.671326
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	270.193176	158.667404
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	279.174683	4006.620117
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	280.176361	215.920197
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	289.155609	310.225708
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	290.160156	179.651001
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	297.184265	2763.38208
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	301.156616	263.332611
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	309.183685	351.84549
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	315.194183	427.892914
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	319.167175	1057.485962
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	320.173706	233.675705
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	323.201202	254.006897
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	335.198914	210.0121
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	339.194366	202.1577
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	357.179932	147.227295
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	357.206268	228.431595
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	371.21579	1251.301025
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	379.187134	591.11792
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	383.204346	328.480988
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	389.209564	153.207794
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	393.203522	2040.781982
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	397.197754	215.545502
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	401.213196	601.166016
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	411.196808	312.867188
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	419.225739	195.156494
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	423.192017	213.785202
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	431.222595	198.641006
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	441.204254	4063.39502
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	442.21048	415.204102
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	453.226044	536.533325
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	459.213593	483.911987
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	485.233154	243.641006
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	493.257782	198.574295
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	497.231934	166.008301
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	501.225647	4975.022949
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	502.22702	404.287201
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	515.241089	8119.454102
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	516.244812	935.932312
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	519.23999	541.163574
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	533.255005	313.680511
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	563.239685	1154.384033
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	564.244995	227.166306
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	575.26239	14697.919922
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	576.267151	714.104492
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	623.264038	720.522888
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	637.277649	6858.929199
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	638.280945	685.590088
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	697.298157	9141.561523
"7_-O-acetoxy-5_-14_-O-dibenzoyloxy-15_-hydroxy-3_-propanoyloxy-17	13-oxypremyrsinol  M+Na"	698.299805	929.232971
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	55.054615	69.300003
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	69.033897	137.388504
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	77.039436	657.302002
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	79.052971	79.290657
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	105.03376	5308.416016
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	105.429771	73.01461
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	106.036049	76.889526
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	109.063248	162.995407
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	121.064766	108.083801
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	131.05069	110.776901
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	131.083557	153.529404
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	133.100143	131.938904
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	135.081177	147.414505
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	137.095657	99.605553
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	141.072693	178.322006
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	143.084518	359.6922
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	145.101562	422.083801
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	147.077393	78.010872
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	153.06839	169.800598
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	154.076767	109.001198
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	155.08696	215.688599
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	157.101334	204.982803
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	169.101074	147.017502
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	173.096405	1714.707031
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	175.111557	396.188812
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	179.069977	106.785202
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	179.084351	184.983795
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	181.101685	143.886398
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	183.076889	67.007141
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	187.112488	364.195099
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	189.087692	129.083694
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	193.099991	82.166237
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	195.079254	124.254501
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	195.117676	477.730103
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	197.094406	102.3311
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	197.133865	857.880981
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	201.053116	75.777939
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	203.085388	155.682693
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	205.102112	370.879791
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	206.106552	117.9067
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	207.111496	107.125
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	209.092209	105.285698
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	211.099823	66.878433
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	211.149338	110.202301
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	217.101212	142.265396
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	219.117844	234.000702
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	221.132858	154.770493
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	223.148758	554.247986
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	224.156097	105.875
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	225.127655	566.413696
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	225.163818	189.228607
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	230.651703	116.880096
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	232.122513	205.604904
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	233.13237	80.222397
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	235.110107	332.366791
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	235.148911	590.453674
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	237.124939	154.570404
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	237.163651	449.181793
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	239.143402	1479.567993
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	247.148148	1051.71106
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	249.165024	556.877625
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	251.179062	147.242599
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	253.159332	733.373474
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	257.114136	83.045464
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	259.146423	272.976288
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	261.120758	69.815002
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	265.15976	1261.713013
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	267.174744	401.978912
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	268.180664	79.001984
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	273.125549	78.414223
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	277.158997	977.483826
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	279.139557	115.456902
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	285.179688	71.546707
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	289.158142	222.723007
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	295.168304	787.732727
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	297.1474	128.161194
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	299.185974	127.273804
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	307.169525	164.121002
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	313.181885	114.025597
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	317.149048	285.340698
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	318.154816	109.601196
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	326.179779	113.111099
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	333.163605	84.326813
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	369.18399	176.467499
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	377.175415	200.779404
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	388.194214	84.568176
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	399.195984	86.680557
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	417.204803	370.489014
"3	15-O-diacetyl-7-14-O-dibenzoyl-5-hydroxymyrsinol M+Na"	435.214539	72.328949
